trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
7282,False,"{'a': 0.9, 'e': 0.000685307147865123}",25,7,35.09725691491925,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
7283,False,"{'a': 0.9, 'e': 0.0006846218407172579}",30,16,23.158415558821062,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
7284,False,"{'a': 0.9, 'e': 0.0006839372188765407}",20,10,21.233521638869014,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
7285,False,"{'a': 0.9, 'e': 0.0006832532816576642}",25,13,24.649231507757115,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
7286,False,"{'a': 0.9, 'e': 0.0006825700283760065}",30,17,25.73086686845406,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
7287,False,"{'a': 0.9, 'e': 0.0006818874583476305}",35,18,31.76391389604722,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
7288,False,"{'a': 0.9, 'e': 0.0006812055708892828}",30,21,18.83902213732375,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
7289,False,"{'a': 0.9, 'e': 0.0006805243653183935}",35,22,21.878138471662258,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
7290,False,"{'a': 0.9, 'e': 0.0006798438409530752}",25,19,9.857103741677152,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
7291,False,"{'a': 0.9, 'e': 0.0006791639971121221}",20,9,22.716206017129977,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
7292,False,"{'a': 0.9, 'e': 0.00067848483311501}",20,11,17.31781853473486,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
7293,False,"{'a': 0.9, 'e': 0.000677806348281895}",30,21,15.232334488638841,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
7294,False,"{'a': 0.9, 'e': 0.000677128541933613}",30,13,29.46185754319887,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
7295,False,"{'a': 0.9, 'e': 0.0006764514133916795}",25,17,17.022405489253565,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
7296,False,"{'a': 0.9, 'e': 0.0006757749619782878}",25,13,21.426321479690507,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
7297,False,"{'a': 0.9, 'e': 0.0006750991870163095}",30,18,21.14380899768954,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
7298,False,"{'a': 0.9, 'e': 0.0006744240878292932}",20,5,21.95531630299038,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
7299,False,"{'a': 0.9, 'e': 0.0006737496637414639}",20,16,8.750500494922605,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
7300,False,"{'a': 0.9, 'e': 0.0006730759140777225}",20,15,11.775896290890227,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
7301,False,"{'a': 0.9, 'e': 0.0006724028381636447}",30,22,14.526998084313146,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
7302,False,"{'a': 0.9, 'e': 0.000671730435325481}",20,12,16.70092767352274,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
7303,False,"{'a': 0.9, 'e': 0.0006710587048901556}",20,13,12.192373828930911,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
7304,False,"{'a': 0.9, 'e': 0.0006703876461852654}",20,10,20.075266607419625,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
7305,False,"{'a': 0.9, 'e': 0.0006697172585390801}",35,18,33.62514929237022,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
7306,False,"{'a': 0.9, 'e': 0.0006690475412805411}",25,11,25.750186885730955,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
7307,False,"{'a': 0.9, 'e': 0.0006683784937392605}",20,9,22.883972462699564,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
7308,False,"{'a': 0.9, 'e': 0.0006677101152455212}",20,16,7.413542661348651,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
7309,False,"{'a': 0.9, 'e': 0.0006670424051302757}",20,3,27.630098618717863,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
7310,False,"{'a': 0.9, 'e': 0.0006663753627251455}",30,8,41.74614601389574,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
7311,False,"{'a': 0.9, 'e': 0.0006657089873624203}",30,16,28.869908834988358,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
7312,False,"{'a': 0.9, 'e': 0.0006650432783750579}",20,12,14.764133040807607,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
7313,False,"{'a': 0.9, 'e': 0.0006643782350966829}",20,10,23.474404137140212,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
7314,False,"{'a': 0.9, 'e': 0.0006637138568615862}",25,0,39.077822943433084,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
7315,False,"{'a': 0.9, 'e': 0.0006630501430047246}",20,8,23.242111119712696,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
7316,False,"{'a': 0.9, 'e': 0.0006623870928617199}",20,9,21.619729055812865,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
7317,False,"{'a': 0.9, 'e': 0.0006617247057688581}",20,12,13.919181786764742,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
7318,False,"{'a': 0.9, 'e': 0.0006610629810630893}",20,9,22.11284243005553,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
7319,False,"{'a': 0.9, 'e': 0.0006604019180820262}",20,8,22.277381009171968,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
7320,False,"{'a': 0.9, 'e': 0.0006597415161639442}",20,12,15.752084356391785,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
7321,False,"{'a': 0.9, 'e': 0.0006590817746477802}",20,15,9.753395071307995,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
7322,False,"{'a': 0.9, 'e': 0.0006584226928731324}",20,12,18.148127800360843,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
7323,False,"{'a': 0.9, 'e': 0.0006577642701802593}",20,12,13.852858750161818,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
7324,False,"{'a': 0.9, 'e': 0.000657106505910079}",30,16,30.53326707836477,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
7325,False,"{'a': 0.9, 'e': 0.000656449399404169}",20,6,25.23153609197906,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
7326,False,"{'a': 0.9, 'e': 0.0006557929500047648}",30,19,19.687780031909274,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
7327,False,"{'a': 0.9, 'e': 0.00065513715705476}",20,16,10.064262871261345,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
7328,False,"{'a': 0.9, 'e': 0.0006544820198977053}",25,8,26.916814852762638,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
7329,False,"{'a': 0.9, 'e': 0.0006538275378778076}",25,11,27.772284667222632,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
7330,False,"{'a': 0.9, 'e': 0.0006531737103399297}",20,14,11.67505386814757,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
7331,False,"{'a': 0.9, 'e': 0.0006525205366295898}",30,20,19.975713094090942,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
7332,False,"{'a': 0.9, 'e': 0.0006518680160929602}",30,13,33.35707544601674,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
7333,False,"{'a': 0.9, 'e': 0.0006512161480768673}",20,9,20.59583466101216,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
7334,False,"{'a': 0.9, 'e': 0.0006505649319287904}",30,13,30.91426522655573,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
7335,False,"{'a': 0.9, 'e': 0.0006499143669968616}",25,11,26.732143174232426,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
7336,False,"{'a': 0.9, 'e': 0.0006492644526298648}",30,16,27.721044160689804,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
7337,False,"{'a': 0.9, 'e': 0.0006486151881772348}",25,9,28.582991045629836,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
7338,False,"{'a': 0.9, 'e': 0.0006479665729890576}",25,15,19.86309167927375,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
7339,False,"{'a': 0.9, 'e': 0.0006473186064160686}",25,11,26.748688730423293,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
7340,False,"{'a': 0.9, 'e': 0.0006466712878096526}",20,8,23.603338975291635,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
7341,False,"{'a': 0.9, 'e': 0.0006460246165218428}",25,20,12.19426700253187,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
7342,False,"{'a': 0.9, 'e': 0.000645378591905321}",30,15,28.63252446253276,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
7343,False,"{'a': 0.9, 'e': 0.0006447332133134157}",20,16,7.727319852383675,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
7344,False,"{'a': 0.9, 'e': 0.0006440884801001023}",20,11,16.539484501677414,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
7345,False,"{'a': 0.9, 'e': 0.0006434443916200022}",25,14,20.87512392762134,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
7346,False,"{'a': 0.9, 'e': 0.0006428009472283821}",20,0,30.704205733417112,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
7347,False,"{'a': 0.9, 'e': 0.0006421581462811538}",35,25,20.754270748132527,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
7348,False,"{'a': 0.9, 'e': 0.0006415159881348726}",30,22,16.41412156186201,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
7349,False,"{'a': 0.9, 'e': 0.0006408744721467378}",25,10,29.563025791866593,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
7350,False,"{'a': 0.9, 'e': 0.0006402335976745911}",30,19,25.3157270537353,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
7351,False,"{'a': 0.9, 'e': 0.0006395933640769164}",30,14,30.458107466061975,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
7352,False,"{'a': 0.9, 'e': 0.0006389537707128395}",25,20,10.205159202212435,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
7353,False,"{'a': 0.9, 'e': 0.0006383148169421266}",30,19,24.86623435895407,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
7354,False,"{'a': 0.9, 'e': 0.0006376765021251845}",30,16,29.392211773232415,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
7355,False,"{'a': 0.9, 'e': 0.0006370388256230593}",25,13,20.605965821073408,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
7356,False,"{'a': 0.9, 'e': 0.0006364017867974363}",25,5,35.47541749278678,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
7357,False,"{'a': 0.9, 'e': 0.0006357653850106389}",35,17,31.93680399724393,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
7358,False,"{'a': 0.9, 'e': 0.0006351296196256283}",30,12,30.916976518925047,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
7359,False,"{'a': 0.9, 'e': 0.0006344944900060026}",20,14,14.128203078585548,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
7360,False,"{'a': 0.9, 'e': 0.0006338599955159966}",20,14,11.639000363884664,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
7361,False,"{'a': 0.9, 'e': 0.0006332261355204807}",20,9,20.83410635122724,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
7362,False,"{'a': 0.9, 'e': 0.0006325929093849601}",20,14,12.463759104703874,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
7363,False,"{'a': 0.9, 'e': 0.0006319603164755751}",20,11,16.062655317513453,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
7364,False,"{'a': 0.9, 'e': 0.0006313283561590996}",25,15,18.216886276045678,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
7365,False,"{'a': 0.9, 'e': 0.0006306970278029404}",30,13,31.530216294046948,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
7366,False,"{'a': 0.9, 'e': 0.0006300663307751375}",25,8,32.92424129012505,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
7367,False,"{'a': 0.9, 'e': 0.0006294362644443624}",20,11,15.685863298276063,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
7368,False,"{'a': 0.9, 'e': 0.0006288068281799181}",25,8,29.089065955204813,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
7369,False,"{'a': 0.9, 'e': 0.0006281780213517382}",20,7,27.821949457160468,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
7370,False,"{'a': 0.9, 'e': 0.0006275498433303864}",25,9,32.32407152796658,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
7371,False,"{'a': 0.9, 'e': 0.000626922293487056}",25,7,29.30752550021296,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
7372,False,"{'a': 0.9, 'e': 0.000626295371193569}",20,13,14.278995520979777,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
7373,False,"{'a': 0.9, 'e': 0.0006256690758223754}",20,13,14.382479349749724,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
7374,False,"{'a': 0.9, 'e': 0.000625043406746553}",25,11,31.28598247407795,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
7375,False,"{'a': 0.9, 'e': 0.0006244183633398064}",20,12,15.903126955039948,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
7376,False,"{'a': 0.9, 'e': 0.0006237939449764666}",30,16,28.350689049169937,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
7377,False,"{'a': 0.9, 'e': 0.0006231701510314902}",20,9,19.493691314450665,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
7378,False,"{'a': 0.9, 'e': 0.0006225469808804586}",20,11,17.267951425206633,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
7379,False,"{'a': 0.9, 'e': 0.0006219244338995782}",25,20,6.487345666628129,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
7380,False,"{'a': 0.9, 'e': 0.0006213025094656786}",30,15,28.236669638399803,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
7381,False,"{'a': 0.9, 'e': 0.0006206812069562129}",35,17,42.23616883319989,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
7382,False,"{'a': 0.9, 'e': 0.0006200605257492567}",25,13,23.58504601511291,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
7383,False,"{'a': 0.9, 'e': 0.0006194404652235075}",25,13,24.76286188465325,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
7384,False,"{'a': 0.9, 'e': 0.0006188210247582839}",20,7,23.392698259150407,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
7385,False,"{'a': 0.9, 'e': 0.0006182022037335257}",25,13,25.405877095990768,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
7386,False,"{'a': 0.9, 'e': 0.0006175840015297921}",25,17,16.7091867932153,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
7387,False,"{'a': 0.9, 'e': 0.0006169664175282623}",25,11,22.823152238317995,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
7388,False,"{'a': 0.9, 'e': 0.0006163494511107341}",20,12,16.145893012667102,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
7389,False,"{'a': 0.9, 'e': 0.0006157331016596234}",25,13,22.415626736895742,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
7390,False,"{'a': 0.9, 'e': 0.0006151173685579638}",20,6,25.03998506712317,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
7391,False,"{'a': 0.9, 'e': 0.0006145022511894058}",20,10,16.52972076056357,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
7392,False,"{'a': 0.9, 'e': 0.0006138877489382164}",25,20,6.910858925119931,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
7393,False,"{'a': 0.9, 'e': 0.0006132738611892782}",25,16,16.887958280110485,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
7394,False,"{'a': 0.9, 'e': 0.0006126605873280888}",20,14,13.61934699557935,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
7395,False,"{'a': 0.9, 'e': 0.0006120479267407608}",20,5,28.713661084784107,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
7396,False,"{'a': 0.9, 'e': 0.00061143587881402}",20,0,31.08675954072711,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
7397,False,"{'a': 0.9, 'e': 0.000610824442935206}",20,14,12.338835092550887,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
7398,False,"{'a': 0.9, 'e': 0.0006102136184922708}",20,14,8.857188261034665,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
7399,False,"{'a': 0.9, 'e': 0.0006096034048737785}",25,18,15.517054333993887,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
7400,False,"{'a': 0.9, 'e': 0.0006089938014689048}",25,17,15.697411399058293,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
7401,False,"{'a': 0.9, 'e': 0.0006083848076674359}",30,15,25.36710940083086,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
7402,False,"{'a': 0.9, 'e': 0.0006077764228597684}",25,13,19.511008307909453,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
7403,False,"{'a': 0.9, 'e': 0.0006071686464369086}",20,10,15.843740013621861,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
7404,False,"{'a': 0.9, 'e': 0.0006065614777904717}",25,1,38.32802831035123,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
7405,False,"{'a': 0.9, 'e': 0.0006059549163126812}",25,17,16.813388410289345,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
7406,False,"{'a': 0.9, 'e': 0.0006053489613963686}",30,12,32.40668810258758,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
7407,False,"{'a': 0.9, 'e': 0.0006047436124349722}",20,13,14.552845532557221,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
7408,False,"{'a': 0.9, 'e': 0.0006041388688225373}",25,7,29.502808758757403,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
7409,False,"{'a': 0.9, 'e': 0.0006035347299537147}",20,10,19.163819194091236,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
7410,False,"{'a': 0.9, 'e': 0.000602931195223761}",25,18,12.688063766226621,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
7411,False,"{'a': 0.9, 'e': 0.0006023282640285373}",25,15,20.867273045516768,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
7412,False,"{'a': 0.9, 'e': 0.0006017259357645087}",25,10,30.519800703393052,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
7413,False,"{'a': 0.9, 'e': 0.0006011242098287442}",25,13,25.21237633938365,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
7414,False,"{'a': 0.9, 'e': 0.0006005230856189154}",25,18,16.415326407986598,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
7415,False,"{'a': 0.9, 'e': 0.0005999225625332965}",30,21,21.575637091904085,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
7416,False,"{'a': 0.9, 'e': 0.0005993226399707632}",25,13,24.899967054593073,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
7417,False,"{'a': 0.9, 'e': 0.0005987233173307925}",30,16,28.17453848676339,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
7418,False,"{'a': 0.9, 'e': 0.0005981245940134617}",20,10,24.26193294164817,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
7419,False,"{'a': 0.9, 'e': 0.0005975264694194482}",20,14,8.743627012588034,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
7420,False,"{'a': 0.9, 'e': 0.0005969289429500288}",20,0,36.91362635983711,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
7421,False,"{'a': 0.9, 'e': 0.0005963320140070787}",25,14,19.953914947665535,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
7422,False,"{'a': 0.9, 'e': 0.0005957356819930716}",25,11,25.15479876973588,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
7423,False,"{'a': 0.9, 'e': 0.0005951399463110786}",30,12,36.1147760508578,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
7424,False,"{'a': 0.9, 'e': 0.0005945448063647675}",25,17,14.30845205978687,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
7425,False,"{'a': 0.9, 'e': 0.0005939502615584027}",20,6,24.433415052119216,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
7426,False,"{'a': 0.9, 'e': 0.0005933563112968443}",20,12,17.07045356053628,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
7427,False,"{'a': 0.9, 'e': 0.0005927629549855475}",30,19,22.870200167555623,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
7428,False,"{'a': 0.9, 'e': 0.000592170192030562}",25,11,30.338952477698275,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
7429,False,"{'a': 0.9, 'e': 0.0005915780218385314}",20,14,13.37209354407516,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
7430,False,"{'a': 0.9, 'e': 0.0005909864438166929}",20,9,19.77191512997523,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
7431,False,"{'a': 0.9, 'e': 0.0005903954573728762}",30,18,20.892305033058655,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
7432,False,"{'a': 0.9, 'e': 0.0005898050619155033}",20,14,9.376278678376233,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
7433,False,"{'a': 0.9, 'e': 0.0005892152568535878}",30,15,25.617372461625514,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
7434,False,"{'a': 0.9, 'e': 0.0005886260415967342}",20,8,24.45313619713304,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
7435,False,"{'a': 0.9, 'e': 0.0005880374155551374}",35,13,42.85134307106285,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
7436,False,"{'a': 0.9, 'e': 0.0005874493781395823}",25,11,30.3298424779203,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
7437,False,"{'a': 0.9, 'e': 0.0005868619287614427}",20,9,19.743537700354388,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
7438,False,"{'a': 0.9, 'e': 0.0005862750668326812}",20,10,18.487996977656994,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
7439,False,"{'a': 0.9, 'e': 0.0005856887917658486}",25,8,33.416640549536815,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
7440,False,"{'a': 0.9, 'e': 0.0005851031029740827}",25,9,30.090205086127956,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
7441,False,"{'a': 0.9, 'e': 0.0005845179998711087}",20,0,28.980148178197844,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
7442,False,"{'a': 0.9, 'e': 0.0005839334818712376}",20,9,18.969941721935772,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
7443,False,"{'a': 0.9, 'e': 0.0005833495483893663}",25,14,22.108462764554325,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
7444,False,"{'a': 0.9, 'e': 0.000582766198840977}",20,16,7.10719808789767,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
7445,False,"{'a': 0.9, 'e': 0.000582183432642136}",25,11,25.456214825672323,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
7446,False,"{'a': 0.9, 'e': 0.0005816012492094938}",20,11,16.672096711433326,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
7447,False,"{'a': 0.9, 'e': 0.0005810196479602843}",35,21,25.981041550251362,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
7448,False,"{'a': 0.9, 'e': 0.000580438628312324}",20,14,10.642993674732097,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
7449,False,"{'a': 0.9, 'e': 0.0005798581896840117}",25,16,17.26431706809967,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
7450,False,"{'a': 0.9, 'e': 0.0005792783314943277}",25,8,31.35351562497793,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
7451,False,"{'a': 0.9, 'e': 0.0005786990531628334}",25,14,20.080500595077414,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
7452,False,"{'a': 0.9, 'e': 0.0005781203541096705}",25,8,30.38022575537157,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
7453,False,"{'a': 0.9, 'e': 0.0005775422337555609}",20,8,21.050746321909937,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
7454,False,"{'a': 0.9, 'e': 0.0005769646915218053}",25,10,27.57621513992519,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
7455,False,"{'a': 0.9, 'e': 0.0005763877268302835}",20,16,7.894233389321733,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
7456,False,"{'a': 0.9, 'e': 0.0005758113391034532}",25,12,23.858338644907807,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
7457,False,"{'a': 0.9, 'e': 0.0005752355277643498}",25,11,24.461381378062416,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
7458,False,"{'a': 0.9, 'e': 0.0005746602922365855}",25,14,22.889274069995743,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
7459,False,"{'a': 0.9, 'e': 0.0005740856319443488}",20,15,8.651193391051708,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
7460,False,"{'a': 0.9, 'e': 0.0005735115463124045}",20,13,12.382412703257948,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
7461,False,"{'a': 0.9, 'e': 0.0005729380347660921}",30,18,25.94281564797585,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
7462,False,"{'a': 0.9, 'e': 0.000572365096731326}",20,12,15.02340366769796,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
